run_id,architecture,scenario_tag,exit_closed,CIR_event,DOC,Ttravel_s,Tdelay_s,LMS_m,exit_commit_ratio,hold_ratio,merge_back_ratio,unsafe_commit_ratio,first_exit_commit_distance_m,first_merge_back_distance_m,mean_z_exit_prior,mean_z_temp_ctrl,mean_z_boundary,mean_z_conflict,mean_b_exit,total_cost,unsafe_exit_commit_cost,late_mergeback_cost,unnecessary_reroute_cost,oscillation_cost,efficiency_cost
47,mitigation,closed_transition_conflict,True,0.0,3,4.100000000000001,0.46218773602495977,0.0,0.0,0.0975609756097561,0.4146341463414634,0.0,,28.904991545953276,0.6250582992378115,0.3242047583922484,0.20616021354449118,0.28474755882613717,0.2563528362066603,0.5041522257082788,0.0,0.0,0.0,0.30000000000000004,0.4083044514165577
48,camera_only,partial_redirect_conflict,True,0.0,7,4.6,0.24408698884654267,20.0,0.15217391304347827,0.30434782608695654,0.0,0.0,34.48395866664968,,0.5908180613875652,0.23721849664538883,0.23169856949092632,0.2730475859682747,0.45570851418671404,4.81619158570938,0.0,1.0,0.0,0.7000000000000001,0.23238317141876197
48,multi_sensor_permissive,partial_redirect_conflict,True,0.0,11,4.699999999999999,0.3440869888465423,0.0,0.0,0.1276595744680851,0.23404255319148937,0.0,,22.705638304430476,0.5902206676832941,0.24170828680923165,0.2361804640786776,0.2767723623269986,0.3663063828786178,2.0666289227990826,0.0,0.2,0.0,1.1,0.3332578455981646
48,mitigation,partial_redirect_conflict,True,0.0,5,4.799999999999999,0.44408698884654196,0.0,0.0,0.10416666666666667,0.3125,0.0,,21.807599947669765,0.5885116598875203,0.24594073412453588,0.24165353911950535,0.27719211540654826,0.2399774045815307,0.7195939051786534,0.0,0.0,0.0,0.5,0.43918781035730653
49,camera_only,closed_transition_conflict,True,0.0,2,4.6,0.37174446904598923,20.0,0.0,0.4782608695652174,0.0,0.0,,,0.49109328962573107,0.3823179835601819,0.320818861298738,0.3002594710115922,0.33679943714284455,5.55308010575859,0.0,1.3,0.0,0.2,0.3061602115171781
49,multi_sensor_permissive,closed_transition_conflict,True,0.0,3,4.699999999999999,0.4717444690459889,0.0,0.0,0.1702127659574468,0.3404255319148936,0.0,,23.740102669906523,0.48925061812821286,0.3869935667676099,0.32091976773097103,0.2988313705390526,0.2670702058732673,0.5253503353631802,0.0,0.0,0.0,0.30000000000000004,0.4507006707263602
49,mitigation,closed_transition_conflict,True,0.0,3,4.799999999999999,0.5717444690459885,0.0,0.0,0.0625,0.4583333333333333,0.0,,32.32458029991715,0.4842768440105712,0.38243888350601835,0.33040215017149166,0.29795858830809996,0.18049168427595993,0.566637406210161,0.0,0.0,0.0,0.30000000000000004,0.5332748124203219
50,camera_only,closed_transition_conflict,True,0.0,3,4.300000000000001,0.26219581943599923,20.0,0.046511627906976744,0.4186046511627907,0.0,0.0,34.764205807145885,,0.5507300225529613,0.37641855227647253,0.24985338563675002,0.2822196094809995,0.40095951278493824,4.425592090249599,0.0,1.0,0.0,0.30000000000000004,0.2511841804991981
50,multi_sensor_permissive,closed_transition_conflict,True,0.0,3,4.5,0.4621958194359985,0.0,0.0,0.13333333333333333,0.3333333333333333,0.0,,22.560404655539617,0.542824480837684,0.39636434175527663,0.2676466563460766,0.2922630278580561,0.32099601255972193,0.49484793680666084,0.0,0.0,0.0,0.30000000000000004,0.38969587361332153
50,mitigation,closed_transition_conflict,True,0.0,3,4.5,0.4621958194359985,0.0,0.0,0.022222222222222223,0.4444444444444444,0.0,,31.79431336502805,0.5445422230760225,0.3921023834590832,0.26501537183976437,0.2911015821769845,0.23776106543346787,0.521095551388392,0.0,0.0,0.0,0.30000000000000004,0.4421911027767845
51,camera_only,closed_transition_conflict,True,1.0,5,4.5,0.24672257288009725,25.0,0.1111111111111111,0.35555555555555557,0.0,0.022222222222222223,35.220033890634355,,0.5805823989765426,0.34143156667553737,0.2570604085826955,0.2737406738779064,0.4269745390135226,5.623287895701821,0.1,1.0,0.0,0.5,0.24657579140363906
51,multi_sensor_permissive,closed_transition_conflict,True,0.0,3,4.699999999999999,0.44672257288009654,0.0,0.0,0.14893617021276595,0.3191489361702128,0.0,,22.090355421643782,0.5756976606269764,0.3620288559706189,0.26413415644617294,0.2785231562753981,0.3360327573684491,0.5086095986179581,0.0,0.0,0.0,0.30000000000000004,0.41721919723591605
51,mitigation,closed_transition_conflict,True,0.0,5,4.799999999999999,0.5467225728800962,0.0,0.0,0.0625,0.4375,0.0,,30.846220229193108,0.5786898690085923,0.3659764420245506,0.2735618845578911,0.2843398562863669,0.23407545515038933,0.7573352869498953,0.0,0.0,0.0,0.5,0.5146705738997903
52,camera_only,open_valid_exit,False,0.0,2,4.100000000000001,0.20495485662931578,,0.4634146341463415,0.0,0.0,0.0,35.160140004976185,,0.6457368789659641,0.07982703194140627,0.049684532462582434,0.15899389336413633,0.5601878054929954,0.26607535008342403,0.0,0.0,0.0,0.2,0.132150700166848
52,multi_sensor_permissive,open_valid_exit,False,0.0,2,4.100000000000001,0.20495485662931578,,0.3170731707317073,0.0,0.0,0.0,23.806743379114934,,0.6530965161295221,0.07049145504942396,0.048595567001468665,0.15847712321737298,0.47669071958461623,0.28135377025678343,0.0,0.0,0.0,0.2,0.16270754051356673
52,mitigation,open_valid_exit,False,0.0,3,4.200000000000001,0.30495485662931543,,0.09523809523809523,0.0,0.2619047619047619,0.0,26.18160184195908,18.54093804211241,0.6414634486237688,0.07572573964759678,0.05291893260752369,0.1600260899786109,0.35737292338908594,2.640247089573179,0.0,0.0,1.1,0.30000000000000004,0.28049417914635794
53,camera_only,closed_transition_conflict,True,0.0,3,4.300000000000001,0.28229943505676136,20.0,0.09302325581395349,0.37209302325581395,0.0,0.0,34.537856679316874,,0.5098277560838794,0.3279136662226877,0.25933096310217807,0.2699386260710806,0.36708398710762674,4.417268294630023,0.0,1.0,0.0,0.30000000000000004,0.23453658926004584
53,multi_sensor_permissive,closed_transition_conflict,True,0.0,5,4.4,0.382299435056761,0.0,0.0,0.11363636363636363,0.3181818181818182,0.0,,23.854292233825774,0.4978054951972137,0.33039939000912855,0.26188463601889106,0.26995235156152053,0.28664954104865675,0.6752918265123399,0.0,0.0,0.0,0.5,0.3505836530246796
53,mitigation,closed_transition_conflict,True,0.0,3,4.5,0.48229943505676065,0.0,0.0,0.08888888888888889,0.37777777777777777,0.0,,26.17281733637948,0.4972870800998899,0.3408398639914712,0.2675091102639791,0.2731367834812151,0.1984322804904274,0.5191211913336303,0.0,0.0,0.0,0.30000000000000004,0.4382423826672606
54,camera_only,partial_redirect_conflict,True,0.0,7,4.200000000000001,0.26390947635656525,20.0,0.16666666666666666,0.30952380952380953,0.0,0.0,35.627728108912564,,0.595901772782721,0.2539286916768007,0.23132171132143023,0.26090310241740083,0.4578866446991294,4.405205142412406,0.0,0.9,0.0,0.7000000000000001,0.21041028482481017
54,multi_sensor_permissive,partial_redirect_conflict,True,0.0,9,4.200000000000001,0.26390947635656525,0.0,0.0,0.09523809523809523,0.23809523809523808,0.0,,20.611666328301197,0.6011309934056338,0.25181637124149375,0.22498803888248234,0.2614451730210923,0.37551726839432636,1.4308868059905755,0.0,0.1,0.0,0.9,0.26177361198115107
54,mitigation,partial_redirect_conflict,True,0.0,3,4.300000000000001,0.3639094763565649,0.0,0.0,0.06976744186046512,0.3023255813953488,0.0,,21.171131751247092,0.6039786323367986,0.2598843562035146,0.2331654273935605,0.2624021110077652,0.2672626332183936,0.472653476161045,0.0,0.0,0.0,0.30000000000000004,0.34530695232208997
55,camera_only,open_valid_exit,False,0.0,2,4.4,0.196289387773934,,0.45454545454545453,0.0,0.0,0.0,34.69202411645061,,0.6289868475202747,0.0682767192206616,0.05403671584769616,0.1583858707907183,0.547776084347649,0.27135752156743936,0.0,0.0,0.0,0.2,0.14271504313487876
55,multi_sensor_permissive,open_valid_exit,False,0.0,7,4.4,0.196289387773934,,0.1590909090909091,0.0,0.0,0.0,22.41898969499818,,0.6257653154543781,0.06314593241723608,0.051773687618260976,0.15687455719343366,0.45866508651769977,0.7801388814132576,0.0,0.0,0.0,0.7000000000000001,0.16027776282651515
55,mitigation,open_valid_exit,False,0.0,3,4.6,0.3962893877739333,,0.08695652173913043,0.0,0.2826086956521739,0.0,26.469844350526934,19.394167510535766,0.6218553140851653,0.06923753668356807,0.05410333266367284,0.15597587534559185,0.34775332020379135,3.0659486987095397,0.0,0.0,1.3,0.30000000000000004,0.331897397419079
56,camera_only,partial_redirect_conflict,True,1.0,7,4.200000000000001,0.20197526464992155,25.0,0.16666666666666666,0.2857142857142857,0.0,0.023809523809523808,34.36205848681863,,0.6078849661485227,0.2277813865239147,0.14238769742633822,0.23665789238820548,0.4864767372949106,1.79821717623291,0.1,0.0,0.0,0.7000000000000001,0.19643435246582022
56,multi_sensor_permissive,partial_redirect_conflict,True,0.0,14,4.300000000000001,0.3019752646499212,0.28804036329765736,0.023255813953488372,0.18604651162790697,0.16279069767441862,0.0,23.364676480630294,19.711959636702343,0.601713244179818,0.25765240622253965,0.14873307019058082,0.24473785083902408,0.386818972783197,1.5421221534242062,0.0,0.0,0.0,1.4000000000000001,0.284244306848412
56,mitigation,partial_redirect_conflict,True,0.0,5,4.4,0.40197526464992084,0.0,0.0,0.11363636363636363,0.29545454545454547,0.0,,20.4140115135352,0.5927771824274894,0.25093680153592435,0.15111582038951388,0.2427918011400248,0.26940711783765714,0.6878806181716114,0.0,0.0,0.0,0.5,0.375761236343223
57,camera_only,closed_transition_conflict,True,0.0,3,4.699999999999999,0.30157200302445375,20.0,0.0425531914893617,0.425531914893617,0.0,0.0,34.878966035905115,,0.5773610199511179,0.3518280058841638,0.23953941494487,0.2722644300161004,0.4251933534252563,4.442938585308847,0.0,1.0,0.0,0.30000000000000004,0.2858771706176942
57,multi_sensor_permissive,closed_transition_conflict,True,0.0,3,4.899999999999999,0.501572003024453,1.914105547050685,0.0,0.24489795918367346,0.2653061224489796,0.0,,18.085894452949315,0.5648990674276673,0.3548815971653743,0.2534423214258455,0.2743329438203811,0.3331424100143257,0.5335125240058581,0.0,0.0,0.0,0.30000000000000004,0.46702504801171624
57,mitigation,closed_transition_conflict,True,0.0,3,4.999999999999998,0.6015720030244527,0.0,0.0,0.08,0.42,0.0,,29.074720239470917,0.5631893445918871,0.3614082455051071,0.25943053959199586,0.2745954982487209,0.2310098044179741,0.5695208845556259,0.0,0.0,0.0,0.30000000000000004,0.5390417691112518
58,camera_only,closed_transition_conflict,True,1.0,5,4.6,0.2679086784264646,25.0,0.10869565217391304,0.34782608695652173,0.0,0.06521739130434782,34.23367100485671,,0.592617124931786,0.3581642552821343,0.23930149307315088,0.2844916251383895,0.43466961290250955,7.224892604006652,0.30000000000000004,0.9,0.0,0.5,0.2497852080133034
58,multi_sensor_permissive,closed_transition_conflict,True,0.0,3,4.799999999999999,0.4679086784264639,0.0,0.0,0.1875,0.2916666666666667,0.0,,20.044546249443094,0.5842933533803059,0.3750537575832078,0.24873103702354338,0.2920052312142744,0.3372182965546216,0.5191001867303501,0.0,0.0,0.0,0.30000000000000004,0.43820037346070023
58,mitigation,closed_transition_conflict,True,0.0,3,4.899999999999999,0.5679086784264635,0.0,0.0,0.02040816326530612,0.4489795918367347,0.0,,31.512293167147394,0.5876600454638355,0.3891456457932475,0.25977130700008944,0.29829673807554036,0.2298818710879999,0.5513230681244645,0.0,0.0,0.0,0.30000000000000004,0.502646136248929
59,camera_only,closed_transition_conflict,True,0.0,3,4.000000000000002,0.23934338121356058,20.0,0.05,0.425,0.0,0.0,35.6359301195962,,0.5709243266705412,0.37164931673076734,0.22162879569271832,0.2878540415772346,0.41459872076263293,3.2154326045288104,0.0,0.7000000000000001,0.0,0.30000000000000004,0.23086520905762078
59,multi_sensor_permissive,closed_transition_conflict,True,0.0,5,4.200000000000001,0.43934338121355987,0.0,0.0,0.19047619047619047,0.30952380952380953,0.0,,22.608870753276857,0.5663731752947464,0.3941401374019019,0.24508163402426222,0.2941032861383944,0.31946113290869466,0.6854349172009674,0.0,0.0,0.0,0.5,0.37086983440193466
59,mitigation,closed_transition_conflict,True,0.0,3,4.200000000000001,0.43934338121355987,0.0,0.0,0.047619047619047616,0.4523809523809524,0.0,,32.39937381750137,0.5834988795863671,0.386085720320361,0.24232687129408836,0.30045458101209566,0.2202872188602092,0.5106337784597534,0.0,0.0,0.0,0.30000000000000004,0.421267556919507
60,camera_only,closed_transition_conflict,True,0.0,3,4.4,0.28263930717552643,20.0,0.06818181818181818,0.4090909090909091,0.0,0.0,35.63826136938701,,0.5661172430395012,0.36542940055240364,0.21503894139784993,0.2530323193541218,0.4178883494320855,3.628778320997451,0.0,0.8,0.0,0.30000000000000004,0.2575566419949022
60,multi_sensor_permissive,closed_transition_conflict,True,0.0,5,4.6,0.4826393071755257,0.0,0.0,0.15217391304347827,0.32608695652173914,0.0,,23.674629199024963,0.5598898893270747,0.3825283333773168,0.22577380099912267,0.2565875566594019,0.33314627922533696,0.7037118176496616,0.0,0.0,0.0,0.5,0.40742363529932285
60,mitigation,closed_transition_conflict,True,0.0,3,4.6,0.4826393071755257,0.0,0.0,0.043478260869565216,0.43478260869565216,0.0,,30.946728805746798,0.5557064854196794,0.37663716735114267,0.21850682603005148,0.2554101270200376,0.242063739676007,0.5314597264525522,0.0,0.0,0.0,0.30000000000000004,0.4629194529051044
61,camera_only,open_valid_exit,False,0.0,4,4.300000000000001,0.2108189091229402,,0.4418604651162791,0.0,0.0,0.0,35.332553182705105,,0.6590979074110074,0.06436122689827471,0.048818947872671076,0.15157645181597398,0.5756595885239035,0.4692924938229959,0.0,0.0,0.0,0.4,0.13858498764599175
61,multi_sensor_permissive,open_valid_exit,False,0.0,5,4.300000000000001,0.2108189091229402,,0.2558139534883721,0.0,0.0,0.0,22.67132862526579,,0.6618850455237527,0.06415539613970478,0.04517273441423557,0.1517817420257975,0.4867110523227936,0.5825561082962214,0.0,0.0,0.0,0.5,0.16511221659244282
61,mitigation,open_valid_exit,False,0.0,3,4.4,0.31081890912293986,,0.09090909090909091,0.0,0.2727272727272727,0.0,26.818472829660273,19.540938472820745,0.6572469155997983,0.06622606677312849,0.04505770626321219,0.1512952800104308,0.3766767852078777,2.8516072044441083,0.0,0.0,1.2000000000000002,0.30000000000000004,0.30321440888821605
62,camera_only,open_valid_exit,False,0.0,4,4.5,0.2072027255097142,,0.4222222222222222,0.0,0.0,0.0,35.6322819686904,,0.6509770660284098,0.05940120049006227,0.05565753353433378,0.14825371225645095,0.5695469814023761,0.47377669855900967,0.0,0.0,0.0,0.4,0.14755339711801937
62,multi_sensor_permissive,open_valid_exit,False,0.0,4,4.5,0.2072027255097142,,0.2222222222222222,0.0,0.0,0.0,23.61394479999631,,0.655760472931376,0.05742145399551316,0.0561513559701325,0.14561522085928333,0.4830035997474221,0.485048721811428,0.0,0.0,0.0,0.4,0.17009744362285584
62,mitigation,open_valid_exit,False,0.0,3,4.699999999999999,0.4072027255097135,,0.10638297872340426,0.0,0.2765957446808511,0.0,27.580733729262377,18.94116311839251,0.6444851215450005,0.05968799004433544,0.059623907744892166,0.1445246401904409,0.37018536467213425,3.070830821754237,0.0,0.0,1.3,0.30000000000000004,0.3416616435084733
63,camera_only,partial_redirect_conflict,True,1.0,7,4.300000000000001,0.2747292033656503,25.0,0.13953488372093023,0.32558139534883723,0.0,0.046511627906976744,34.623356258227105,,0.527316133707138,0.2809167892983835,0.1361970718982237,0.22747986479036914,0.40762591716394125,2.808054596749786,0.2,0.0,0.0,0.7000000000000001,0.21610919349957192
63,multi_sensor_permissive,partial_redirect_conflict,True,0.0,5,4.4,0.37472920336564997,1.40613311112973,0.0,0.1590909090909091,0.25,0.0,,18.59386688887027,0.5330438479055986,0.2914016473868289,0.13969872773963957,0.2259995764123227,0.33155545430294636,0.6647057802264404,0.0,0.0,0.0,0.5,0.329411560452881
63,mitigation,partial_redirect_conflict,True,0.0,3,4.5,0.4747292033656496,0.0,0.0,0.06666666666666667,0.35555555555555557,0.0,,24.279554921249776,0.5235942815231525,0.2950472772086106,0.14637017528534563,0.22664244714059834,0.22982948912450218,0.5005266707972567,0.0,0.0,0.0,0.30000000000000004,0.40105334159451317
64,camera_only,closed_transition_conflict,True,1.0,3,4.000000000000002,0.30578117649208547,25.0,0.05,0.425,0.0,0.025,34.83807511066154,,0.6149384085482774,0.44853333448280513,0.26530730261706575,0.31212642421846193,0.4332287377736382,5.415874310381965,0.1,1.0,0.0,0.30000000000000004,0.231748620763928
64,multi_sensor_permissive,closed_transition_conflict,True,0.0,3,4.100000000000001,0.4057811764920851,0.0,0.0,0.17073170731707318,0.34146341463414637,0.0,,23.628987670490684,0.6167115695361323,0.45090087552082075,0.2673285859503576,0.32407121093214497,0.35113323443042216,0.4839595854548515,0.0,0.0,0.0,0.30000000000000004,0.3679191709097029
64,mitigation,closed_transition_conflict,True,0.0,3,4.200000000000001,0.5057811764920848,0.0,0.0,0.023809523809523808,0.5,0.0,,35.596002985306235,0.6087665287311343,0.46181472960597136,0.27873443526779723,0.322707162076175,0.23760781686678414,0.5197570389937349,0.0,0.0,0.0,0.30000000000000004,0.4395140779874698
65,camera_only,closed_transition_conflict,True,1.0,5,3.900000000000002,0.26088296834042124,25.0,0.1282051282051282,0.3333333333333333,0.0,0.07692307692307693,34.15425456763609,,0.6910386285554977,0.37825209069249555,0.2370832048172248,0.31102167353999793,0.516032230971619,6.796172687021057,0.30000000000000004,0.8,0.0,0.5,0.19234537404211585
65,multi_sensor_permissive,closed_transition_conflict,True,0.0,5,4.000000000000002,0.3608829683404209,0.0,0.0,0.2,0.275,0.0,,20.67225736396121,0.6845477344233949,0.38745896178525785,0.2393376067130118,0.31644973494822476,0.4124592460486924,0.6636894522975201,0.0,0.0,0.0,0.5,0.3273789045950403
65,mitigation,closed_transition_conflict,True,0.0,3,4.100000000000001,0.46088296834042053,0.0,0.0,0.024390243902439025,0.4634146341463415,0.0,,32.83462820839606,0.6777703579545307,0.3983536001084067,0.2530530193437395,0.3221893731498619,0.28679781356013945,0.49876295284343614,0.0,0.0,0.0,0.30000000000000004,0.3975259056868723
66,camera_only,closed_transition_conflict,True,1.0,3,4.699999999999999,0.3173206364267829,25.0,0.0851063829787234,0.3829787234042553,0.0,0.0425531914893617,34.716829004266295,,0.5386377428202862,0.4231116861239304,0.2568128284887972,0.3005208715982669,0.37643638979719163,6.835732213290988,0.2,1.1,0.0,0.30000000000000004,0.27146442658197567
66,multi_sensor_permissive,closed_transition_conflict,True,0.0,3,4.899999999999999,0.5173206364267822,0.0,0.0,0.16326530612244897,0.3469387755102041,0.0,,23.930431426185184,0.522293714071634,0.43241425437044684,0.2626836427539492,0.3010602554331033,0.2921555430101921,0.5367324231205847,0.0,0.0,0.0,0.30000000000000004,0.473464846241169
66,mitigation,closed_transition_conflict,True,0.0,3,4.999999999999998,0.6173206364267818,0.0,0.0,0.04,0.48,0.0,,33.85961758183763,0.5312386815900553,0.4368916128683462,0.2654157537718316,0.30418526190562967,0.19965729178821104,0.5803728706840857,0.0,0.0,0.0,0.30000000000000004,0.5607457413681715
67,camera_only,open_valid_exit,False,0.0,7,4.000000000000002,0.19211089936401438,,0.3,0.0,0.0,0.0,34.133832607186825,,0.5549521231511761,0.057223522746088704,0.043539144338596916,0.13721186850470604,0.48726536462363823,0.7545060847509939,0.0,0.0,0.0,0.7000000000000001,0.10901216950198758
67,multi_sensor_permissive,open_valid_exit,False,0.0,6,4.000000000000002,0.19211089936401438,,0.075,0.0,0.0,0.0,22.52057622822972,,0.546615846326338,0.05644007569822553,0.042603631854611815,0.13592696272737542,0.4025443183413847,0.6594736083708521,0.0,0.0,0.0,0.6000000000000001,0.11894721674170426
67,mitigation,open_valid_exit,False,0.0,3,4.100000000000001,0.292110899364014,,0.0975609756097561,0.0,0.2682926829268293,0.0,26.93570241094992,19.115578509130877,0.5444009573200007,0.06144093671201164,0.04216114747118971,0.13793103827826864,0.3070086788004329,2.6368717900296765,0.0,0.0,1.1,0.30000000000000004,0.27374358005935234
68,camera_only,closed_transition_conflict,True,1.0,3,4.699999999999999,0.32687893833047976,25.0,0.0851063829787234,0.3829787234042553,0.0,0.0425531914893617,34.61785387564986,,0.5330496128386484,0.3973720293191986,0.22077936179992638,0.26242538657062575,0.3852137150103491,5.6348581417227575,0.2,0.8,0.0,0.30000000000000004,0.26971628344551485
68,multi_sensor_permissive,closed_transition_conflict,True,0.0,3,4.799999999999999,0.4268789383304794,0.0,0.0,0.16666666666666666,0.2916666666666667,0.0,,20.330377837497217,0.5283482027948693,0.40392863528291456,0.21895496670313327,0.26276670835826826,0.3092331260062758,0.508104865514534,0.0,0.0,0.0,0.30000000000000004,0.416209731029068
68,mitigation,closed_transition_conflict,True,0.0,5,4.999999999999998,0.6268789383304787,0.0,0.0,0.08,0.44,0.0,,30.540327493870883,0.5225020780954861,0.41110199635577566,0.2309505802613499,0.2653115648384933,0.21345069993989113,0.7773951727987773,0.0,0.0,0.0,0.5,0.5547903455975549
69,camera_only,partial_redirect_conflict,True,0.0,3,4.699999999999999,0.2937911058001088,20.0,0.06382978723404255,0.40425531914893614,0.0,0.0,34.9586449926593,,0.5463571864320848,0.30707196567835837,0.20033404442926933,0.24636808061002027,0.41167973261619434,3.238661296000568,0.0,0.7000000000000001,0.0,0.30000000000000004,0.2773225920011356
69,multi_sensor_permissive,partial_redirect_conflict,True,0.0,7,4.899999999999999,0.4937911058001081,0.0,0.0,0.16326530612244897,0.30612244897959184,0.0,,23.864101659312148,0.5387860352624794,0.31921961462690507,0.21312932336698276,0.25236347977070234,0.3252262468747383,1.31895785314207,0.0,0.1,0.0,0.7000000000000001,0.43791570628413967
